crop,split,src_image,person_idx,x1,y1,x2,y2,helmet,vest,gloves,boots,n_overlap_persons,crop_w,crop_h
train/7_frame_0044_jpg.rf.c1546de56afe728650d0fc070e680a05_p0.jpg,train,7_frame_0044_jpg.rf.c1546de56afe728650d0fc070e680a05.jpg,0,46.5,0.0,395.5,640.0,0,0,-1,-1,0,349,640
train/7_frame_0045_jpg.rf.12f867208a324e0cef6ef29228d5698f_p0.jpg,train,7_frame_0045_jpg.rf.12f867208a324e0cef6ef29228d5698f.jpg,0,41.1,0.0,406.9,640.0,0,0,-1,-1,0,365,640
train/7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16_p0.jpg,train,7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16.jpg,0,435.9,268.7,476.1,486.3,0,-1,-1,0,0,40,217
train/7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16_p1.jpg,train,7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16.jpg,1,22.3,0.0,367.7,640.0,0,0,-1,-1,0,345,640
train/7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16_p2.jpg,train,7_frame_0046_jpg.rf.e790f8116f75d5fcec2b694822cb8e16.jpg,2,414.4,277.5,443.6,476.5,0,-1,-1,0,0,29,199
train/7_frame_0047_jpg.rf.e788f1c74c85231afe4cfa7f21163908_p0.jpg,train,7_frame_0047_jpg.rf.e788f1c74c85231afe4cfa7f21163908.jpg,0,31.3,0.0,410.7,640.0,0,0,-1,-1,0,379,640
train/7_frame_0048_jpg.rf.38a93cce5c476d17a426fe7818cd0234_p0.jpg,train,7_frame_0048_jpg.rf.38a93cce5c476d17a426fe7818cd0234.jpg,0,22.6,0.0,416.4,640.0,0,0,-1,-1,0,393,640
train/7_frame_0049_jpg.rf.0f91869f1a1700edff9b703f6d24afea_p0.jpg,train,7_frame_0049_jpg.rf.0f91869f1a1700edff9b703f6d24afea.jpg,0,30.2,0.0,397.8,640.0,0,0,-1,-1,0,367,640
train/7_frame_0050_jpg.rf.0a40c3577007985a6f97b88860005d10_p0.jpg,train,7_frame_0050_jpg.rf.0a40c3577007985a6f97b88860005d10.jpg,0,232.2,0.0,640.0,640.0,0,-1,-1,-1,0,407,640
train/7_frame_0052_jpg.rf.ce115ec262062bc6dbea9733a2f56721_p0.jpg,train,7_frame_0052_jpg.rf.ce115ec262062bc6dbea9733a2f56721.jpg,0,236.6,0.0,640.0,640.0,0,-1,-1,-1,0,403,640
train/7_frame_0053_jpg.rf.f7fe0948477d8a9745c367124d0ae661_p0.jpg,train,7_frame_0053_jpg.rf.f7fe0948477d8a9745c367124d0ae661.jpg,0,228.0,0.0,640.0,640.0,0,-1,-1,-1,0,412,640
train/7_frame_0054_jpg.rf.9cf9ecc539b0dc91a58a69c3cd1820b7_p0.jpg,train,7_frame_0054_jpg.rf.9cf9ecc539b0dc91a58a69c3cd1820b7.jpg,0,245.2,0.0,640.0,640.0,0,-1,-1,-1,0,394,640
train/7_frame_0055_jpg.rf.e2c560a10b2eccd1fa0c76f3686afb70_p0.jpg,train,7_frame_0055_jpg.rf.e2c560a10b2eccd1fa0c76f3686afb70.jpg,0,241.7,0.0,640.0,640.0,0,-1,-1,-1,0,398,640
train/7_frame_0057_jpg.rf.c19677eae05c551f4ed27cee69ded2de_p0.jpg,train,7_frame_0057_jpg.rf.c19677eae05c551f4ed27cee69ded2de.jpg,0,243.1,0.0,640.0,640.0,0,-1,-1,-1,0,396,640
train/7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31_p0.jpg,train,7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31.jpg,0,120.7,100.3,206.3,528.7,0,0,-1,0,0,85,428
train/7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31_p1.jpg,train,7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31.jpg,1,236.4,65.5,425.6,640.0,0,0,-1,-1,0,189,574
train/7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31_p2.jpg,train,7_frame_0059_jpg.rf.fb3a1649c683db0ede0f49059a921b31.jpg,2,443.9,137.0,517.1,465.0,0,0,-1,-1,0,73,327
train/7_frame_0060_jpg.rf.59d63a12bf14e4887960df9ea85ad03e_p0.jpg,train,7_frame_0060_jpg.rf.59d63a12bf14e4887960df9ea85ad03e.jpg,0,346.8,117.3,594.2,640.0,0,0,-1,-1,0,247,522
train/7_frame_0060_jpg.rf.59d63a12bf14e4887960df9ea85ad03e_p1.jpg,train,7_frame_0060_jpg.rf.59d63a12bf14e4887960df9ea85ad03e.jpg,1,126.5,31.5,271.5,640.0,0,0,-1,-1,0,145,608
train/7_frame_0063_jpg.rf.de35f715482bf8d3d85756f3e87474e5_p0.jpg,train,7_frame_0063_jpg.rf.de35f715482bf8d3d85756f3e87474e5.jpg,0,5.4,0.0,365.6,640.0,1,0,-1,-1,0,360,640
train/7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083_p0.jpg,train,7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083.jpg,0,357.0,336.7,411.0,562.3,0,0,-1,-1,0,53,225
train/7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083_p1.jpg,train,7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083.jpg,1,522.5,409.2,571.5,520.8,0,-1,-1,-1,0,48,111
train/7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083_p2.jpg,train,7_frame_0066_jpg.rf.523a52a4b380de1f7ac31b9a5289d083.jpg,2,246.4,379.8,327.6,555.2,0,0,-1,-1,0,81,175
train/7_frame_0067_jpg.rf.f564a501a919fe4e490c49296e4c7163_p0.jpg,train,7_frame_0067_jpg.rf.f564a501a919fe4e490c49296e4c7163.jpg,0,129.8,86.8,292.2,640.0,0,0,0,-1,0,162,553
train/7_frame_0068_jpg.rf.df59377ab840d3434ec5b6328e6ad6de_p0.jpg,train,7_frame_0068_jpg.rf.df59377ab840d3434ec5b6328e6ad6de.jpg,0,115.6,144.8,282.4,640.0,0,0,-1,-1,0,166,495
train/7_frame_0069_jpg.rf.ba91d9b900bcbf657272920db862b9ca_p0.jpg,train,7_frame_0069_jpg.rf.ba91d9b900bcbf657272920db862b9ca.jpg,0,396.1,0.0,640.0,640.0,-1,0,0,-1,0,243,640
train/7b02a5c77f40fce0_p0.jpg,train,7b02a5c77f40fce0.jpg,0,297.1,53.5,626.9,536.5,0,1,1,0,0,329,482
train/7c3c0f029fc131a7_p0.jpg,train,7c3c0f029fc131a7.jpg,0,76.9,125.0,181.1,190.1,1,0,-1,-1,0,104,65
train/7c3c0f029fc131a7_p1.jpg,train,7c3c0f029fc131a7.jpg,1,335.3,68.0,409.7,171.0,1,1,-1,-1,0,74,102
train/7c883dff1274228c_p0.jpg,train,7c883dff1274228c.jpg,0,0.0,0.0,121.8,418.9,-1,-1,1,1,0,121,418
train/7c883dff1274228c_p1.jpg,train,7c883dff1274228c.jpg,1,148.0,0.0,339.0,400.6,1,1,1,0,0,190,400
train/7c883dff1274228c_p2.jpg,train,7c883dff1274228c.jpg,2,357.3,0.0,519.7,327.0,1,1,1,0,0,162,327
train/7d1955d52f4d9cc6_p0.jpg,train,7d1955d52f4d9cc6.jpg,0,197.7,122.0,526.3,640.0,0,1,1,0,0,328,518
train/7d4eecd0f22fea93_p0.jpg,train,7d4eecd0f22fea93.jpg,0,106.7,65.2,252.3,640.0,0,0,0,0,0,145,574
train/7d4eecd0f22fea93_p1.jpg,train,7d4eecd0f22fea93.jpg,1,315.6,70.8,423.4,489.2,0,0,-1,0,0,107,418
train/7dd39bd2779c8528_p0.jpg,train,7dd39bd2779c8528.jpg,0,0.0,9.7,190.7,405.3,1,0,1,1,0,190,395
train/7e20d4fb1636b15e_p0.jpg,train,7e20d4fb1636b15e.jpg,0,65.9,283.7,364.1,640.0,1,0,-1,1,0,298,356
train/7e3d285c0e0331bc_p0.jpg,train,7e3d285c0e0331bc.jpg,0,0.0,305.8,245.8,640.0,1,0,1,1,0,245,334
train/7e65374c3e8fbebd_p0.jpg,train,7e65374c3e8fbebd.jpg,0,337.6,0.0,610.4,564.5,-1,1,1,1,0,272,564
train/7f3cb856f2292eda_p0.jpg,train,7f3cb856f2292eda.jpg,0,28.9,152.8,226.1,385.2,1,1,-1,-1,0,197,232
train/7f3cb856f2292eda_p1.jpg,train,7f3cb856f2292eda.jpg,1,268.6,140.0,507.4,455.0,1,0,-1,-1,0,238,314
train/7f3cb856f2292eda_p2.jpg,train,7f3cb856f2292eda.jpg,2,489.9,14.9,640.0,372.1,1,1,-1,0,0,150,357
train/7f6aed4f7ae80550_p0.jpg,train,7f6aed4f7ae80550.jpg,0,189.2,29.4,640.0,640.0,0,1,-1,0,0,450,610
train/80a0b6b56a934e4e_p0.jpg,train,80a0b6b56a934e4e.jpg,0,349.6,0.0,395.4,113.1,-1,-1,1,1,0,45,113
train/80a0b6b56a934e4e_p1.jpg,train,80a0b6b56a934e4e.jpg,1,0.0,181.1,285.6,640.0,1,1,-1,-1,0,285,458
train/80a0b6b56a934e4e_p2.jpg,train,80a0b6b56a934e4e.jpg,2,362.7,70.4,549.3,435.6,1,1,1,0,0,186,365
train/81f8b45b21616780_p0.jpg,train,81f8b45b21616780.jpg,0,220.5,14.0,375.5,337.0,1,1,-1,1,0,155,323
train/827a2799556d6f10_p0.jpg,train,827a2799556d6f10.jpg,0,30.5,0.0,118.5,388.9,1,1,1,0,0,88,388
train/827a2799556d6f10_p1.jpg,train,827a2799556d6f10.jpg,1,220.0,0.0,352.0,397.9,1,1,1,0,0,132,397
train/827ae6c8b6c51d79_p0.jpg,train,827ae6c8b6c51d79.jpg,0,366.4,165.2,411.6,434.9,1,1,0,1,0,45,269
train/827ae6c8b6c51d79_p1.jpg,train,827ae6c8b6c51d79.jpg,1,287.3,201.1,322.7,375.9,0,1,-1,0,0,35,174
train/83dfcb07a1d0a7f3_p0.jpg,train,83dfcb07a1d0a7f3.jpg,0,69.0,278.9,121.0,337.1,1,1,-1,0,0,52,58
train/83dfcb07a1d0a7f3_p1.jpg,train,83dfcb07a1d0a7f3.jpg,1,133.5,245.2,159.5,271.8,-1,-1,-1,-1,0,26,26
train/83dfcb07a1d0a7f3_p2.jpg,train,83dfcb07a1d0a7f3.jpg,2,44.6,278.3,74.4,316.7,-1,-1,-1,-1,0,29,38
train/83ef4243c1970fbf_p0.jpg,train,83ef4243c1970fbf.jpg,0,451.9,56.3,554.1,267.7,1,1,0,0,0,102,211
train/83ef4243c1970fbf_p1.jpg,train,83ef4243c1970fbf.jpg,1,380.1,0.0,453.9,221.8,-1,1,1,1,0,73,221
train/83ef4243c1970fbf_p2.jpg,train,83ef4243c1970fbf.jpg,2,325.7,0.0,393.3,228.2,-1,1,-1,1,0,67,228
train/83ef4243c1970fbf_p3.jpg,train,83ef4243c1970fbf.jpg,3,202.8,11.4,277.2,229.6,1,-1,1,0,0,74,218
train/83ef4243c1970fbf_p4.jpg,train,83ef4243c1970fbf.jpg,4,217.6,128.1,374.4,423.9,1,1,1,0,0,156,295
train/83ef4243c1970fbf_p5.jpg,train,83ef4243c1970fbf.jpg,5,0.0,0.0,96.0,363.7,1,1,1,1,0,96,363
train/84028f8472305ccc_p0.jpg,train,84028f8472305ccc.jpg,0,86.2,0.0,401.8,574.6,1,-1,0,1,0,315,574
train/841bd2d8bbdecbee_p0.jpg,train,841bd2d8bbdecbee.jpg,0,22.6,219.1,269.4,579.9,1,0,1,1,0,246,360
train/841bd2d8bbdecbee_p1.jpg,train,841bd2d8bbdecbee.jpg,1,230.7,251.3,319.3,346.7,0,1,-1,-1,0,88,95
train/841bd2d8bbdecbee_p2.jpg,train,841bd2d8bbdecbee.jpg,2,312.6,261.2,358.4,300.8,0,0,-1,-1,0,45,39
train/855c8aa4360ad6a7_p0.jpg,train,855c8aa4360ad6a7.jpg,0,0.0,0.0,244.2,640.0,1,1,1,0,0,244,640
train/855c8aa4360ad6a7_p1.jpg,train,855c8aa4360ad6a7.jpg,1,330.1,0.0,640.0,603.9,1,1,1,1,0,309,603
train/855de28d31f52000_p0.jpg,train,855de28d31f52000.jpg,0,83.2,217.7,561.8,611.4,0,0,-1,0,0,478,393
train/856ac250aa7abeb9_p0.jpg,train,856ac250aa7abeb9.jpg,0,199.2,145.6,527.8,568.4,0,1,-1,0,0,328,422
train/8571b9481c20c286_p0.jpg,train,8571b9481c20c286.jpg,0,315.8,73.3,633.2,640.0,1,0,-1,-1,0,317,566
train/85a98e0e952d0947_p0.jpg,train,85a98e0e952d0947.jpg,0,423.4,317.4,545.6,447.6,1,1,-1,1,0,122,130
train/867d45a609420d54_p0.jpg,train,867d45a609420d54.jpg,0,166.5,222.9,223.5,314.1,1,1,1,1,0,57,91
train/87101afdf661f3a6_p0.jpg,train,87101afdf661f3a6.jpg,0,310.9,312.3,374.1,603.7,0,1,-1,0,0,63,291
train/87ac8b84776da0e9_p0.jpg,train,87ac8b84776da0e9.jpg,0,263.1,94.6,592.9,640.0,0,1,-1,-1,0,329,545
train/87ac8b84776da0e9_p1.jpg,train,87ac8b84776da0e9.jpg,1,0.0,79.1,360.3,640.0,0,1,-1,-1,0,360,560
train/880416d0021a5096_p0.jpg,train,880416d0021a5096.jpg,0,473.2,373.1,602.8,508.9,1,1,-1,-1,0,129,135
train/880416d0021a5096_p1.jpg,train,880416d0021a5096.jpg,1,343.7,388.4,499.3,500.6,1,1,-1,-1,0,155,112
train/880416d0021a5096_p2.jpg,train,880416d0021a5096.jpg,2,188.9,379.1,309.1,465.9,1,1,-1,-1,0,120,86
train/881721c8dc17aac2_p0.jpg,train,881721c8dc17aac2.jpg,0,305.5,250.3,640.0,479.7,1,0,0,0,0,334,229
train/881721c8dc17aac2_p1.jpg,train,881721c8dc17aac2.jpg,1,372.3,182.9,570.7,295.1,1,0,-1,-1,0,198,112
train/88efc054ca35e111_p0.jpg,train,88efc054ca35e111.jpg,0,505.9,128.8,584.1,231.2,0,0,-1,0,0,78,102
train/88efc054ca35e111_p1.jpg,train,88efc054ca35e111.jpg,1,233.5,201.4,344.5,256.6,0,0,-1,-1,0,110,55
train/88f846da93d341b3_p0.jpg,train,88f846da93d341b3.jpg,0,311.6,291.4,388.4,416.6,1,0,-1,-1,0,76,125
train/896a4c882de9a311_p0.jpg,train,896a4c882de9a311.jpg,0,255.9,207.2,298.1,408.8,0,0,-1,0,0,42,201
train/8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14_p0.jpg,train,8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14.jpg,0,456.5,280.3,495.5,486.7,0,-1,-1,-1,0,39,206
train/8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14_p1.jpg,train,8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14.jpg,1,72.4,428.2,150.6,591.8,0,0,-1,-1,0,78,163
train/8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14_p2.jpg,train,8_frame_0000_jpg.rf.57f9629a51a15dc86854a9ec3f7d3e14.jpg,2,269.4,369.8,309.6,462.2,0,0,-1,-1,0,40,92
train/8_frame_0001_jpg.rf.7c89215de40eee5155eb798160caddcb_p0.jpg,train,8_frame_0001_jpg.rf.7c89215de40eee5155eb798160caddcb.jpg,0,328.1,309.8,365.9,469.2,0,-1,-1,-1,0,37,159
train/8_frame_0001_jpg.rf.7c89215de40eee5155eb798160caddcb_p1.jpg,train,8_frame_0001_jpg.rf.7c89215de40eee5155eb798160caddcb.jpg,1,251.2,357.4,290.8,484.6,0,0,-1,-1,0,39,127
train/8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a_p0.jpg,train,8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a.jpg,0,359.1,0.0,640.0,640.0,0,1,-1,-1,0,280,640
train/8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a_p1.jpg,train,8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a.jpg,1,98.0,77.0,320.0,640.0,0,1,-1,-1,0,221,563
train/8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a_p2.jpg,train,8_frame_0002_jpg.rf.78ccf2c34ae4125a2dff881a94e7408a.jpg,2,47.8,201.5,166.2,565.5,0,1,-1,-1,0,118,363
train/8_frame_0005_jpg.rf.ae55ed8d1e11db4b16d91b61c31843d2_p0.jpg,train,8_frame_0005_jpg.rf.ae55ed8d1e11db4b16d91b61c31843d2.jpg,0,0.0,164.0,138.8,640.0,0,1,-1,-1,0,138,476
train/8_frame_0005_jpg.rf.ae55ed8d1e11db4b16d91b61c31843d2_p1.jpg,train,8_frame_0005_jpg.rf.ae55ed8d1e11db4b16d91b61c31843d2.jpg,1,222.0,0.0,607.0,640.0,0,1,-1,-1,0,385,640
train/8_frame_0006_jpg.rf.e9471edb8d7c374a8d4706537bdce87f_p0.jpg,train,8_frame_0006_jpg.rf.e9471edb8d7c374a8d4706537bdce87f.jpg,0,68.2,118.7,210.8,640.0,0,0,-1,-1,0,142,521
train/8_frame_0006_jpg.rf.e9471edb8d7c374a8d4706537bdce87f_p1.jpg,train,8_frame_0006_jpg.rf.e9471edb8d7c374a8d4706537bdce87f.jpg,1,466.8,0.0,606.2,640.0,0,1,1,-1,0,139,640
train/8_frame_0019_jpg.rf.8242b078b4b7ce67a5e8eb6857b3df7a_p0.jpg,train,8_frame_0019_jpg.rf.8242b078b4b7ce67a5e8eb6857b3df7a.jpg,0,264.3,222.8,338.7,501.2,0,1,-1,-1,0,74,278
train/8_frame_0038_jpg.rf.c6052bf845cc2017f0e52f964bea4f5c_p0.jpg,train,8_frame_0038_jpg.rf.c6052bf845cc2017f0e52f964bea4f5c.jpg,0,308.1,41.1,484.9,367.9,-1,-1,-1,-1,0,176,326
train/8_frame_0038_jpg.rf.c6052bf845cc2017f0e52f964bea4f5c_p1.jpg,train,8_frame_0038_jpg.rf.c6052bf845cc2017f0e52f964bea4f5c.jpg,1,42.5,188.9,187.5,479.1,-1,-1,-1,-1,0,145,290
train/8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7_p0.jpg,train,8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7.jpg,0,383.8,12.8,476.2,469.2,1,0,-1,-1,0,92,456
train/8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7_p1.jpg,train,8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7.jpg,1,421.8,163.8,501.2,447.2,-1,0,-1,-1,1,79,283
train/8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7_p2.jpg,train,8_frame_0049_jpg.rf.58c888330e73836f7f233eb0d82faca7.jpg,2,113.6,177.1,252.4,609.9,1,-1,-1,-1,0,138,432
train/8_frame_0050_jpg.rf.7793a49f110a61c11bf7fed49ae1707f_p0.jpg,train,8_frame_0050_jpg.rf.7793a49f110a61c11bf7fed49ae1707f.jpg,0,200.1,0.0,444.9,586.3,1,1,1,-1,0,244,586
train/8_frame_0052_jpg.rf.ee4b0d4f25cad70337bfa51ca4773ce1_p0.jpg,train,8_frame_0052_jpg.rf.ee4b0d4f25cad70337bfa51ca4773ce1.jpg,0,262.2,110.5,484.8,570.5,1,1,-1,0,0,222,460
train/8_frame_0052_jpg.rf.ee4b0d4f25cad70337bfa51ca4773ce1_p1.jpg,train,8_frame_0052_jpg.rf.ee4b0d4f25cad70337bfa51ca4773ce1.jpg,1,62.1,16.1,277.9,540.0,-1,-1,1,-1,0,215,523
train/8a007996e5ee44e0_p0.jpg,train,8a007996e5ee44e0.jpg,0,267.7,0.0,493.3,413.9,1,1,1,1,0,225,413
train/8a007996e5ee44e0_p1.jpg,train,8a007996e5ee44e0.jpg,1,516.8,0.0,640.0,368.5,-1,-1,-1,1,0,123,368
train/8af62aac3f0c1e04_p0.jpg,train,8af62aac3f0c1e04.jpg,0,567.2,201.2,640.0,260.8,-1,1,-1,-1,0,72,59
train/8af62aac3f0c1e04_p1.jpg,train,8af62aac3f0c1e04.jpg,1,493.0,236.8,586.0,301.2,-1,-1,1,-1,0,93,64
train/8af62aac3f0c1e04_p2.jpg,train,8af62aac3f0c1e04.jpg,2,293.8,214.9,371.2,252.1,1,1,-1,-1,0,77,37
train/8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862_p0.jpg,train,8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862.jpg,0,442.4,175.7,585.6,558.3,0,0,0,0,0,143,382
train/8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862_p1.jpg,train,8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862.jpg,1,571.4,318.3,639.6,449.7,0,0,-1,-1,0,68,131
train/8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862_p2.jpg,train,8c8bf76f8b75702b2964_jpg.rf.f7ba33de067fe746584d76454a092862.jpg,2,580.6,209.2,618.4,348.8,0,-1,-1,-1,0,37,139
train/8d1aa1b90771346f_p0.jpg,train,8d1aa1b90771346f.jpg,0,281.0,145.6,384.0,284.4,0,0,-1,0,0,102,138
train/8d1aa1b90771346f_p1.jpg,train,8d1aa1b90771346f.jpg,1,121.4,190.8,220.6,257.2,0,0,-1,0,0,99,66
train/8d39d472886d6b83_p0.jpg,train,8d39d472886d6b83.jpg,0,381.1,394.3,533.0,571.7,1,1,-1,-1,0,151,177
train/8d39d472886d6b83_p1.jpg,train,8d39d472886d6b83.jpg,1,198.3,245.5,308.7,320.5,1,-1,-1,-1,0,110,75
train/8d9172d0a268a422_p0.jpg,train,8d9172d0a268a422.jpg,0,153.4,94.5,242.6,272.5,1,1,-1,1,0,89,177
train/8d9172d0a268a422_p1.jpg,train,8d9172d0a268a422.jpg,1,251.7,127.8,469.3,471.2,1,1,0,0,0,217,343
train/8d97b206850aaae4_p0.jpg,train,8d97b206850aaae4.jpg,0,352.8,19.8,445.2,128.2,0,-1,-1,-1,0,92,108
train/8d97b206850aaae4_p1.jpg,train,8d97b206850aaae4.jpg,1,0.0,51.3,210.6,412.7,1,0,1,1,0,210,361
train/8eb0de557b0bf627_p0.jpg,train,8eb0de557b0bf627.jpg,0,260.6,104.4,326.4,260.6,1,1,0,0,0,65,156
train/8eb0de557b0bf627_p1.jpg,train,8eb0de557b0bf627.jpg,1,365.0,111.1,466.0,303.9,1,-1,1,1,0,101,192
train/8f803bf4673047aa_p0.jpg,train,8f803bf4673047aa.jpg,0,14.2,96.8,373.8,640.0,0,1,-1,-1,0,359,543
train/8f803bf4673047aa_p1.jpg,train,8f803bf4673047aa.jpg,1,287.4,94.7,562.6,640.0,0,0,1,-1,0,275,545
train/8f9581abec9fb9d1_p0.jpg,train,8f9581abec9fb9d1.jpg,0,231.8,113.4,564.2,584.6,0,1,-1,0,0,332,471
train/9043cc53767ebfe7_p0.jpg,train,9043cc53767ebfe7.jpg,0,430.2,324.1,492.8,436.9,0,-1,-1,-1,0,62,112
train/9043cc53767ebfe7_p1.jpg,train,9043cc53767ebfe7.jpg,1,245.2,247.4,281.8,398.6,0,0,-1,0,0,36,151
train/9043cc53767ebfe7_p2.jpg,train,9043cc53767ebfe7.jpg,2,284.2,306.2,346.8,407.8,1,1,-1,-1,0,62,101
train/9043cc53767ebfe7_p3.jpg,train,9043cc53767ebfe7.jpg,3,156.0,313.6,187.0,372.4,0,1,-1,-1,0,31,58
train/9043cc53767ebfe7_p4.jpg,train,9043cc53767ebfe7.jpg,4,498.5,355.2,555.5,458.8,0,1,-1,-1,0,57,103
train/9043cc53767ebfe7_p5.jpg,train,9043cc53767ebfe7.jpg,5,23.7,362.1,96.3,471.9,1,-1,1,-1,0,72,109
train/90a5904dcce2f921_p0.jpg,train,90a5904dcce2f921.jpg,0,68.4,121.4,384.6,640.0,0,1,-1,-1,0,316,518
train/90a5904dcce2f921_p1.jpg,train,90a5904dcce2f921.jpg,1,331.6,121.2,612.4,640.0,0,0,-1,-1,0,280,518
train/91a2573eb3823cb2_p0.jpg,train,91a2573eb3823cb2.jpg,0,194.3,85.0,320.7,519.0,0,0,-1,0,0,126,434
train/91a2573eb3823cb2_p1.jpg,train,91a2573eb3823cb2.jpg,1,266.9,129.3,325.1,371.7,-1,-1,-1,-1,1,58,242
train/922badd1ab4d308d_p0.jpg,train,922badd1ab4d308d.jpg,0,429.0,228.4,473.0,384.6,0,0,-1,0,0,44,156
train/92300ed55257bcb4_p0.jpg,train,92300ed55257bcb4.jpg,0,356.2,113.1,488.8,640.0,0,0,-1,1,0,132,526
train/9274af71f453480d1142-17363469824852077557738_jpeg.rf.62c8113a9cea05e3b0b908351ee3bc64_p0.jpg,train,9274af71f453480d1142-17363469824852077557738_jpeg.rf.62c8113a9cea05e3b0b908351ee3bc64.jpg,0,345.8,144.8,381.2,286.2,0,0,1,0,0,35,141
train/928b1d2150bb818f_p0.jpg,train,928b1d2150bb818f.jpg,0,161.4,473.2,498.6,640.0,1,1,-1,-1,0,337,166
train/92b9345a29fbe2da_p0.jpg,train,92b9345a29fbe2da.jpg,0,352.1,229.8,433.9,309.2,0,1,-1,-1,0,81,79
train/92b9345a29fbe2da_p1.jpg,train,92b9345a29fbe2da.jpg,1,118.9,290.0,148.1,331.0,0,0,-1,-1,0,29,40
train/940967aee75fab12_p0.jpg,train,940967aee75fab12.jpg,0,183.6,0.3,415.4,348.7,1,1,0,-1,0,231,348
train/94a701088ab28fe5_p0.jpg,train,94a701088ab28fe5.jpg,0,363.5,202.8,415.5,282.2,0,-1,-1,-1,0,52,79
train/94a701088ab28fe5_p1.jpg,train,94a701088ab28fe5.jpg,1,188.2,208.2,232.8,283.8,-1,1,1,-1,0,44,75
train/94a701088ab28fe5_p2.jpg,train,94a701088ab28fe5.jpg,2,596.3,206.0,640.0,278.0,1,0,-1,-1,0,43,71
train/94c3502550bbd096_p0.jpg,train,94c3502550bbd096.jpg,0,438.5,88.5,640.0,274.5,-1,1,-1,0,0,201,186
train/94c3502550bbd096_p1.jpg,train,94c3502550bbd096.jpg,1,27.6,38.8,279.4,423.2,1,1,0,1,0,251,384
train/9646c19b7a558fe9_p0.jpg,train,9646c19b7a558fe9.jpg,0,72.0,0.0,475.0,241.9,-1,0,1,-1,0,403,241
train/97bcaa28d9733418_p0.jpg,train,97bcaa28d9733418.jpg,0,242.1,268.8,465.9,534.2,1,0,1,0,0,223,265
train/97bcaa28d9733418_p1.jpg,train,97bcaa28d9733418.jpg,1,81.0,259.2,290.0,569.8,1,1,1,0,0,208,310
train/97db86ecf9829cc6_p0.jpg,train,97db86ecf9829cc6.jpg,0,55.0,41.2,330.9,640.0,0,0,0,-1,0,275,598
train/97f8c6520182eca9_p0.jpg,train,97f8c6520182eca9.jpg,0,354.2,0.0,640.0,546.6,-1,0,-1,0,0,285,546
train/97f8c6520182eca9_p1.jpg,train,97f8c6520182eca9.jpg,1,246.9,0.0,434.1,255.4,0,0,-1,-1,0,187,255
train/98df576d11b2f895_p0.jpg,train,98df576d11b2f895.jpg,0,0.7,94.6,355.3,640.0,0,1,-1,-1,0,354,545
train/98df576d11b2f895_p1.jpg,train,98df576d11b2f895.jpg,1,278.6,95.4,600.4,640.0,0,0,-1,-1,0,321,544
train/9901ffcf13e3d04a_p0.jpg,train,9901ffcf13e3d04a.jpg,0,85.7,244.8,393.3,629.2,0,0,0,0,0,307,384
train/9901ffcf13e3d04a_p1.jpg,train,9901ffcf13e3d04a.jpg,1,413.8,193.2,640.0,640.0,0,-1,1,-1,0,226,446
